Rooms,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Regionname
4,h,685000.0,13.5,4.0,2.0,2.0,572.0,184.0,1967.0,Western Metropolitan
3,t,521000.0,13.5,3.0,3.0,2.0,134.0,124.45,2008.0,Western Metropolitan
3,h,571000.0,13.5,3.0,1.0,1.0,757.0,100.0,1950.0,Western Metropolitan
2,u,825000.0,11.2,2.0,1.0,2.0,180.0,85.0,1970.0,Southern Metropolitan
3,h,1525000.0,11.2,3.0,2.0,2.0,347.0,195.0,2013.0,Southern Metropolitan
2,h,1260000.0,11.2,2.0,1.0,0.0,269.0,124.0,1910.0,Southern Metropolitan
4,h,2360000.0,11.2,4.0,2.0,2.0,764.0,265.0,1930.0,Southern Metropolitan
2,h,1250000.0,11.2,2.0,2.0,1.0,323.0,96.0,1980.0,Southern Metropolitan
4,h,1600000.0,11.2,4.0,1.0,2.0,600.0,186.0,1886.0,Southern Metropolitan
4,h,2370000.0,11.2,4.0,3.0,2.0,773.0,300.0,1900.0,Southern Metropolitan
3,h,1195000.0,6.5,3.0,1.0,2.0,463.0,131.0,1930.0,Northern Metropolitan
2,u,716000.0,6.5,2.0,1.0,1.0,0.0,87.0,1995.0,Northern Metropolitan
3,t,998000.0,6.5,3.0,2.0,1.0,0.0,166.0,2001.0,Northern Metropolitan
2,u,600000.0,6.5,2.0,1.0,1.0,0.0,59.0,1960.0,Northern Metropolitan
3,h,1346000.0,6.5,3.0,2.0,2.0,349.0,130.0,1918.0,Northern Metropolitan
3,h,1275000.0,6.5,3.0,1.0,2.0,517.0,115.0,1950.0,Northern Metropolitan
3,u,880000.0,6.5,3.0,1.0,2.0,242.0,117.0,1995.0,Northern Metropolitan
2,t,960000.0,6.5,2.0,2.0,2.0,158.0,133.0,2007.0,Northern Metropolitan
2,h,1260000.0,6.5,2.0,1.0,0.0,317.0,96.0,1910.0,Northern Metropolitan
2,h,1100000.0,6.5,3.0,1.0,1.0,330.0,132.0,1930.0,Northern Metropolitan
4,h,1155000.0,13.8,4.0,2.0,3.0,780.0,217.0,1950.0,Eastern Metropolitan
5,h,826000.0,14.9,5.0,1.0,2.0,545.0,132.0,1970.0,Northern Metropolitan
4,h,761000.0,14.9,4.0,1.0,2.0,696.0,123.0,1956.0,Northern Metropolitan
4,h,932500.0,14.9,4.0,2.0,2.0,585.0,180.0,1950.0,Northern Metropolitan
4,h,1435000.0,8.2,4.0,2.0,2.0,523.0,244.0,1915.0,Western Metropolitan
2,h,470000.0,8.2,2.0,1.0,1.0,0.0,77.0,1975.0,Western Metropolitan
2,h,502000.0,8.2,2.0,1.0,1.0,2701.0,79.0,2011.0,Western Metropolitan
3,u,580000.0,8.2,2.0,1.0,0.0,183.0,104.0,1930.0,Western Metropolitan
4,h,970000.0,8.2,4.0,1.0,2.0,528.0,143.0,1940.0,Western Metropolitan
4,h,1325000.0,8.2,4.0,2.0,4.0,525.0,188.0,1930.0,Western Metropolitan
2,u,266000.0,8.2,2.0,1.0,1.0,1059.0,65.0,1970.0,Western Metropolitan
2,h,888000.0,8.2,2.0,1.0,2.0,401.0,113.81,1945.0,Western Metropolitan
3,h,935000.0,8.2,3.0,1.0,2.0,325.0,102.0,1925.0,Western Metropolitan
4,h,2165000.0,8.0,4.0,2.0,2.0,450.0,190.0,1910.0,Western Metropolitan
3,h,1245000.0,8.0,3.0,2.0,2.0,292.0,117.0,1980.0,Western Metropolitan
4,h,2075000.0,8.0,4.0,3.0,2.0,324.0,229.0,2009.0,Western Metropolitan
2,u,543000.0,8.0,2.0,1.0,1.0,0.0,78.0,1974.0,Western Metropolitan
3,h,1150000.0,8.0,3.0,1.0,0.0,308.0,120.0,1900.0,Western Metropolitan
5,h,2040000.0,8.0,5.0,3.0,2.0,531.0,288.0,1997.0,Western Metropolitan
2,u,465000.0,8.0,2.0,1.0,1.0,0.0,78.0,1970.0,Western Metropolitan
2,u,550000.0,8.0,2.0,1.0,2.0,0.0,65.0,1990.0,Western Metropolitan
4,h,1200000.0,8.0,4.0,3.0,2.0,183.0,191.0,2006.0,Western Metropolitan
3,h,990000.0,7.0,3.0,1.0,2.0,340.0,119.0,1940.0,Western Metropolitan
4,h,2035000.0,7.0,4.0,2.0,0.0,607.0,201.0,1890.0,Western Metropolitan
3,h,935000.0,7.0,3.0,1.0,0.0,198.0,98.0,1970.0,Western Metropolitan
3,h,892000.0,7.0,3.0,1.0,2.0,449.0,106.76,1940.0,Western Metropolitan
4,h,985500.0,7.0,4.0,1.0,5.0,445.0,139.0,1977.0,Western Metropolitan
2,u,650000.0,7.0,2.0,2.0,2.0,0.0,92.0,1985.0,Western Metropolitan
2,u,397000.0,7.0,2.0,1.0,1.0,0.0,68.0,1975.0,Western Metropolitan
2,h,650000.0,7.0,2.0,1.0,2.0,304.0,81.0,1960.0,Western Metropolitan
3,h,750000.0,7.0,3.0,2.0,1.0,390.0,126.0,1980.0,Western Metropolitan
3,h,970000.0,7.0,3.0,2.0,0.0,354.0,135.0,1930.0,Western Metropolitan
2,h,1256000.0,7.0,2.0,1.0,3.0,531.0,111.0,1940.0,Western Metropolitan
3,t,1120000.0,7.0,3.0,2.0,0.0,152.0,170.0,2012.0,Western Metropolitan
3,h,1425000.0,7.0,3.0,3.0,2.0,305.0,220.0,2007.0,Western Metropolitan
3,h,872500.0,7.0,3.0,1.0,2.0,189.0,85.0,1920.0,Western Metropolitan
4,h,1455000.0,7.0,4.0,1.0,1.0,328.0,140.0,1920.0,Western Metropolitan
1,u,331000.0,7.0,1.0,1.0,1.0,0.0,54.0,1970.0,Western Metropolitan
3,h,950000.0,7.0,3.0,2.0,2.0,287.0,210.68,2002.0,Western Metropolitan
3,h,1000000.0,2.5,3.0,1.0,0.0,198.0,98.0,1900.0,Northern Metropolitan
2,u,870000.0,2.5,2.0,2.0,1.0,0.0,86.0,2013.0,Northern Metropolitan
2,h,1050000.0,2.5,2.0,1.0,0.0,129.0,128.0,1890.0,Northern Metropolitan
2,h,1242000.0,2.5,2.0,1.0,1.0,249.0,98.0,1940.0,Northern Metropolitan
3,h,1165000.0,2.5,3.0,2.0,0.0,92.0,114.0,1888.0,Northern Metropolitan
3,h,720000.0,13.5,3.0,2.0,2.0,305.0,136.0,2008.0,Western Metropolitan
3,h,510000.0,13.5,3.0,1.0,1.0,488.0,217.0,1960.0,Western Metropolitan
2,u,480000.0,13.5,2.0,1.0,1.0,128.0,92.0,2009.0,Western Metropolitan
3,h,800000.0,13.9,4.0,2.0,5.0,689.0,128.0,1951.0,Western Metropolitan
2,u,420000.0,13.9,2.0,1.0,1.0,192.0,88.0,1970.0,Western Metropolitan
3,u,580000.0,13.9,3.0,2.0,2.0,250.0,129.0,2013.0,Western Metropolitan
1,u,200000.0,13.9,1.0,1.0,1.0,1175.0,35.0,1970.0,Western Metropolitan
3,u,600000.0,13.9,3.0,1.0,1.0,181.0,129.0,2000.0,Western Metropolitan
5,h,1480000.0,13.8,5.0,3.0,4.0,725.0,201.0,1980.0,Western Metropolitan
4,h,2220000.0,11.0,4.0,3.0,2.0,480.0,244.0,2016.0,Southern Metropolitan
3,t,1680000.0,9.7,3.0,3.0,1.0,329.0,178.0,2005.0,Southern Metropolitan
2,h,1005000.0,10.9,2.0,1.0,2.0,780.0,156.0,1950.0,Western Metropolitan
2,t,960000.0,1.8,2.0,2.0,1.0,0.0,90.0,1860.0,Northern Metropolitan
2,u,995000.0,1.8,2.0,2.0,1.0,0.0,110.0,2000.0,Northern Metropolitan
1,u,490000.0,1.8,1.0,1.0,1.0,0.0,51.0,2009.0,Northern Metropolitan
4,h,1750000.0,10.3,4.0,2.0,2.0,707.0,217.0,1956.0,Eastern Metropolitan
3,t,850000.0,8.5,3.0,2.0,2.0,114.0,145.0,1995.0,Southern Metropolitan
2,u,740000.0,8.5,2.0,1.0,1.0,0.0,97.0,1960.0,Southern Metropolitan
2,u,632500.0,8.5,2.0,1.0,1.0,0.0,76.0,1968.0,Southern Metropolitan
2,u,1260000.0,7.7,2.0,2.0,2.0,626.0,125.0,2008.0,Southern Metropolitan
1,u,360000.0,7.7,1.0,1.0,0.0,0.0,39.5,1959.0,Southern Metropolitan
3,h,1520000.0,7.7,3.0,2.0,1.0,362.0,138.0,1900.0,Southern Metropolitan
2,u,800000.0,7.7,2.0,2.0,2.0,0.0,92.0,2001.0,Southern Metropolitan
2,u,500000.0,7.7,2.0,1.0,1.0,0.0,76.0,1960.0,Southern Metropolitan
1,u,490000.0,7.7,1.0,1.0,1.0,0.0,53.0,2002.0,Southern Metropolitan
4,h,1291000.0,9.4,4.0,2.0,2.0,521.0,157.0,1945.0,Western Metropolitan
2,t,1100000.0,1.6,2.0,2.0,1.0,81.0,136.0,1990.0,Northern Metropolitan
2,t,1350000.0,1.6,2.0,1.0,2.0,6261.0,117.0,1999.0,Northern Metropolitan
2,h,1350000.0,1.6,2.0,1.0,0.0,131.0,110.0,1900.0,Northern Metropolitan
3,h,680000.0,13.6,3.0,2.0,1.0,277.0,168.0,2010.0,Western Metropolitan
4,h,990000.0,13.6,4.0,2.0,2.0,702.0,170.0,2003.0,Western Metropolitan
4,h,970000.0,13.6,4.0,2.0,3.0,737.0,265.0,2010.0,Western Metropolitan
3,h,485000.0,14.5,3.0,1.0,2.0,630.0,105.23,1970.0,Northern Metropolitan
3,h,773000.0,14.5,3.0,2.0,2.0,650.0,150.0,1980.0,Western Metropolitan
1,t,425000.0,4.2,1.0,1.0,1.0,0.0,46.0,2000.0,Northern Metropolitan
2,u,535000.0,4.2,2.0,2.0,1.0,2592.0,70.0,2012.0,Northern Metropolitan
2,u,500000.0,4.2,2.0,1.0,1.0,0.0,86.0,2000.0,Northern Metropolitan
2,u,525000.0,4.2,2.0,1.0,1.0,0.0,73.0,2011.0,Northern Metropolitan
3,t,917500.0,4.2,3.0,1.0,1.0,98.0,101.0,1997.0,Northern Metropolitan
3,h,902500.0,4.2,3.0,1.0,1.0,0.0,125.0,2003.0,Northern Metropolitan
2,h,1300000.0,4.1,2.0,1.0,0.0,132.0,80.0,1900.0,Southern Metropolitan
3,h,2250000.0,4.1,3.0,2.0,1.0,148.0,146.0,1890.0,Southern Metropolitan
2,t,742500.0,14.6,2.0,1.0,1.0,179.0,101.0,2001.0,Southern Metropolitan
3,h,860000.0,14.6,3.0,1.0,2.0,601.0,104.0,1970.0,Southern Metropolitan
3,h,2161000.0,2.3,3.0,2.0,1.0,230.0,245.0,1900.0,Northern Metropolitan
3,h,1485000.0,2.3,3.0,1.0,1.0,198.0,95.0,1968.0,Northern Metropolitan
2,t,755000.0,2.3,2.0,1.0,1.0,1537.0,81.0,1890.0,Northern Metropolitan
2,h,940000.0,2.3,2.0,1.0,0.0,89.0,65.0,1890.0,Northern Metropolitan
3,h,770000.0,14.7,3.0,1.0,1.0,590.0,132.0,1960.0,South-Eastern Metropolitan
4,h,1410000.0,14.7,4.0,2.0,4.0,590.0,161.0,1950.0,South-Eastern Metropolitan
3,h,1042500.0,14.7,3.0,1.0,4.0,658.0,146.0,1950.0,South-Eastern Metropolitan
3,h,799999.0,14.7,3.0,2.0,4.0,590.0,135.0,1960.0,South-Eastern Metropolitan
2,u,595000.0,1.2,2.0,1.0,1.0,0.0,75.0,1998.0,Southern Metropolitan
2,u,580000.0,1.2,2.0,1.0,1.0,0.0,79.0,1995.0,Southern Metropolitan
2,u,580000.0,1.2,2.0,1.0,1.0,0.0,70.0,1994.0,Southern Metropolitan
1,u,380000.0,7.7,1.0,1.0,1.0,89.0,37.0,1980.0,Western Metropolitan
3,h,1100000.0,7.7,3.0,1.0,0.0,305.0,115.0,1900.0,Western Metropolitan
3,u,660000.0,7.7,3.0,1.0,1.0,221.0,120.0,2003.0,Western Metropolitan
2,u,655000.0,4.6,2.0,1.0,1.0,1816.0,105.0,1960.0,Southern Metropolitan
3,u,840000.0,4.6,3.0,1.0,1.0,1678.0,94.0,1940.0,Southern Metropolitan
2,u,1010000.0,4.6,2.0,2.0,2.0,586.0,119.0,1990.0,Southern Metropolitan
3,t,1320000.0,4.6,3.0,2.0,1.0,3.0,131.0,1970.0,Southern Metropolitan
3,t,670000.0,8.9,3.0,2.0,2.0,146.0,141.0,2001.0,Western Metropolitan
3,h,1070000.0,8.9,3.0,2.0,5.0,442.0,249.0,2003.0,Western Metropolitan
3,h,1575000.0,8.9,3.0,1.0,1.0,860.0,160.0,1950.0,Western Metropolitan
3,t,720000.0,8.9,3.0,2.0,2.0,146.0,141.0,2001.0,Western Metropolitan
3,h,1045000.0,8.9,3.0,2.0,3.0,526.0,159.0,1990.0,Western Metropolitan
2,u,585000.0,5.1,2.0,1.0,1.0,0.0,79.0,1965.0,Southern Metropolitan
2,u,854000.0,5.1,2.0,1.0,1.0,774.0,90.0,1945.0,Southern Metropolitan
1,u,350000.0,5.1,1.0,1.0,0.0,0.0,48.0,1975.0,Southern Metropolitan
5,h,1060000.0,15.0,5.0,2.0,2.0,627.0,232.0,1960.0,Northern Metropolitan
2,u,450000.0,6.6,2.0,1.0,1.0,0.0,50.0,1960.0,Southern Metropolitan
3,u,488000.0,12.4,3.0,1.0,1.0,260.0,150.0,1961.0,Northern Metropolitan
2,t,1013000.0,1.9,2.0,2.0,1.0,0.0,130.0,2010.0,Northern Metropolitan
2,u,360000.0,5.3,2.0,1.0,1.0,0.0,51.0,2010.0,Western Metropolitan
3,h,640000.0,10.4,3.0,1.0,2.0,219.0,101.37,1960.0,Western Metropolitan
3,h,570000.0,10.5,3.0,1.0,0.0,423.0,142.0,1920.0,Western Metropolitan
3,h,900000.0,9.4,3.0,1.0,2.0,672.0,110.0,1960.0,Western Metropolitan
3,h,1275000.0,9.7,3.0,2.0,2.0,226.0,127.0,1965.0,Southern Metropolitan
3,t,640000.0,23.2,3.0,2.0,1.0,187.0,125.0,2010.0,Eastern Metropolitan
3,h,1045000.0,11.4,3.0,1.0,1.0,401.0,114.0,1970.0,Southern Metropolitan
5,h,1220000.0,13.8,5.0,2.0,2.0,611.0,188.0,1950.0,Southern Metropolitan
3,h,840000.0,16.1,3.0,1.0,2.0,509.0,120.0,2000.0,Eastern Metropolitan
3,h,2650000.0,10.5,3.0,2.0,2.0,645.0,219.0,1910.0,Southern Metropolitan
1,u,380000.0,10.5,1.0,1.0,1.0,1993.0,46.0,2000.0,Southern Metropolitan
4,t,1731000.0,10.3,4.0,3.0,2.0,345.0,239.0,2001.0,Southern Metropolitan
3,t,465000.0,14.0,3.0,2.0,3.0,248.0,123.21,2010.0,Northern Metropolitan
3,h,518500.0,14.0,3.0,1.0,0.0,576.0,110.0,1999.0,Northern Metropolitan
3,h,535000.0,14.8,3.0,2.0,2.0,472.0,230.0,2005.0,Western Metropolitan
3,h,630000.0,14.8,3.0,2.0,2.0,397.0,145.0,2007.0,Western Metropolitan
2,u,677000.0,7.7,2.0,1.0,1.0,131.0,76.0,1975.0,Southern Metropolitan
3,t,1320000.0,7.7,3.0,2.0,2.0,227.0,223.0,2006.0,Southern Metropolitan
2,u,816000.0,8.4,2.0,2.0,1.0,8140.0,86.5,2015.0,Southern Metropolitan
1,u,350000.0,1.6,1.0,1.0,1.0,0.0,30.6,1970.0,Northern Metropolitan
3,t,950000.0,17.9,3.0,3.0,2.0,160.0,149.0,2013.0,Southern Metropolitan
2,h,900000.0,6.7,2.0,1.0,1.0,350.0,100.0,1920.0,Northern Metropolitan
4,h,922000.0,6.7,4.0,2.0,2.0,463.0,80.0,1960.0,Northern Metropolitan
4,h,665000.0,20.6,4.0,2.0,2.0,756.0,236.0,2007.0,Northern Metropolitan
3,h,515500.0,20.6,3.0,1.0,4.0,651.0,117.0,1990.0,Northern Metropolitan
3,h,660000.0,20.6,3.0,2.0,3.0,618.0,225.5,2014.0,Northern Metropolitan
4,h,932000.0,23.0,4.0,2.0,2.0,880.0,225.0,1970.0,Eastern Metropolitan
2,h,570000.0,23.0,2.0,1.0,1.0,312.0,110.0,1994.0,Eastern Metropolitan
3,h,627000.0,24.7,3.0,1.0,1.0,610.0,120.0,1970.0,South-Eastern Metropolitan
2,h,621000.0,21.8,2.0,1.0,0.0,610.0,61.0,1939.0,Northern Victoria
6,h,1856000.0,14.3,6.0,3.0,3.0,1056.0,322.0,1970.0,Eastern Metropolitan
7,h,2705000.0,16.1,7.0,2.0,4.0,5022.0,409.54,2004.0,Eastern Metropolitan
3,h,530500.0,25.9,3.0,2.0,2.0,400.0,179.0,2012.0,Northern Victoria
3,h,805000.0,18.0,3.0,2.0,0.0,848.0,127.0,1979.0,Eastern Metropolitan
4,h,940000.0,19.6,4.0,3.0,2.0,508.0,364.0,2012.0,Northern Metropolitan
2,u,437000.0,19.6,2.0,1.0,2.0,351.0,109.0,2000.0,Northern Metropolitan
1,u,291000.0,7.5,1.0,1.0,1.0,0.0,47.0,1970.0,Western Metropolitan
3,h,750000.0,7.5,3.0,1.0,1.0,236.0,114.0,2000.0,Western Metropolitan
5,h,2200000.0,7.5,5.0,3.0,2.0,607.0,291.0,2016.0,Western Metropolitan
2,h,1350000.0,3.6,2.0,1.0,1.0,184.0,79.0,1900.0,Northern Metropolitan
3,h,1852000.0,3.6,3.0,2.0,1.0,138.0,125.0,1900.0,Northern Metropolitan
1,u,170000.0,5.1,1.0,1.0,0.0,30.0,26.0,2013.0,Western Metropolitan
3,h,611000.0,36.9,3.0,2.0,1.0,691.0,109.0,1960.0,Eastern Victoria
3,h,755000.0,38.0,3.0,1.0,2.0,786.0,174.0,1960.0,South-Eastern Metropolitan
4,h,521000.0,45.9,4.0,2.0,2.0,978.0,144.0,1980.0,Northern Victoria
2,u,500000.0,7.3,2.0,1.0,1.0,0.0,76.0,1965.0,Southern Metropolitan
3,t,525000.0,11.2,3.0,1.0,1.0,194.0,133.0,2011.0,Northern Metropolitan
2,u,695000.0,16.1,2.0,2.0,1.0,208.0,107.0,2000.0,Northern Metropolitan
3,u,1210000.0,13.8,3.0,2.0,2.0,9838.0,152.0,2010.0,Southern Metropolitan
3,u,1000000.0,5.3,3.0,1.0,1.0,1079.0,90.0,1940.0,Southern Metropolitan
4,h,2900000.0,5.3,4.0,1.0,3.0,636.0,156.0,1890.0,Southern Metropolitan
2,u,450000.0,5.3,2.0,1.0,1.0,1540.0,71.0,1965.0,Southern Metropolitan
3,h,650000.0,45.2,3.0,2.0,4.0,724.0,156.6,2009.0,Northern Victoria
3,h,726500.0,8.8,3.0,1.0,0.0,593.0,95.0,1950.0,Eastern Metropolitan
2,u,645000.0,16.0,2.0,1.0,1.0,105.0,64.0,1970.0,Southern Metropolitan
5,h,650500.0,18.0,5.0,2.0,2.0,615.0,213.0,2007.0,Western Metropolitan
3,h,750000.0,12.3,3.0,2.0,2.0,321.0,87.0,2005.0,Southern Metropolitan
4,h,650000.0,14.0,4.0,1.0,1.0,692.0,181.0,1960.0,Northern Metropolitan
2,t,390000.0,14.0,2.0,1.0,1.0,165.0,89.0,1995.0,Northern Metropolitan
3,h,735000.0,15.5,3.0,2.0,2.0,749.0,180.0,1979.0,Western Metropolitan
2,t,520000.0,11.7,2.0,2.0,2.0,62.0,62.0,2014.0,Western Metropolitan
3,t,967000.0,3.4,3.0,2.0,2.0,0.0,120.0,1999.0,Northern Metropolitan
2,u,535000.0,3.4,2.0,1.0,1.0,0.0,70.0,2011.0,Northern Metropolitan
2,u,862000.0,7.3,2.0,1.0,1.0,1011.0,72.0,1970.0,Southern Metropolitan
4,h,761000.0,25.2,4.0,1.0,2.0,680.0,170.0,1970.0,South-Eastern Metropolitan
3,h,530000.0,14.0,3.0,1.0,1.0,532.0,112.0,1975.0,Western Metropolitan
4,h,750000.0,16.3,4.0,2.0,4.0,544.0,205.0,2008.0,Northern Metropolitan
1,u,280000.0,6.4,1.0,1.0,1.0,3826.0,55.0,2009.0,Western Metropolitan
3,t,895000.0,6.4,3.0,2.0,2.0,262.0,153.0,2004.0,Western Metropolitan
4,h,320000.0,31.7,4.0,2.0,1.0,547.0,200.0,1986.0,Western Victoria
3,h,480000.0,31.7,3.0,1.0,2.0,900.0,100.0,1980.0,Western Victoria
4,h,670000.0,25.9,4.0,2.0,2.0,512.0,221.0,2012.0,Northern Metropolitan
2,u,460000.0,17.9,2.0,1.0,1.0,241.0,88.0,2000.0,Northern Metropolitan
3,h,950000.0,17.2,3.0,1.0,2.0,608.0,138.0,1975.0,Eastern Metropolitan
3,t,970000.0,17.2,3.0,2.0,1.0,263.0,146.0,2016.0,Eastern Metropolitan
3,h,655000.0,16.2,3.0,2.0,3.0,382.0,128.0,1970.0,Eastern Metropolitan
3,h,1205000.0,14.2,3.0,2.0,2.0,402.0,143.0,1960.0,Eastern Metropolitan
3,h,1385000.0,14.2,3.0,1.0,2.0,807.0,167.0,1970.0,Eastern Metropolitan
3,h,2000000.0,14.2,3.0,1.0,2.0,1028.0,181.0,1965.0,Eastern Metropolitan
2,h,710000.0,6.2,2.0,1.0,2.0,120.0,121.0,2011.0,Western Metropolitan
4,h,1100000.0,15.4,4.0,2.0,3.0,596.0,136.0,1975.0,Eastern Metropolitan
2,t,610000.0,11.2,2.0,1.0,1.0,182.0,112.0,2015.0,Northern Metropolitan
1,u,454000.0,11.4,1.0,1.0,1.0,1006.0,51.0,2010.0,Southern Metropolitan
2,u,562000.0,11.4,2.0,1.0,1.0,0.0,88.0,1970.0,Southern Metropolitan
3,t,1000000.0,21.5,3.0,2.0,2.0,298.0,124.0,1995.0,South-Eastern Metropolitan
5,h,1501000.0,8.5,5.0,3.0,3.0,681.0,263.0,1960.0,Northern Metropolitan
4,h,780000.0,8.5,4.0,2.0,3.0,555.0,128.0,1950.0,Northern Metropolitan
5,h,660000.0,14.7,5.0,2.0,2.0,571.0,227.6,2011.0,Western Metropolitan
4,h,2450000.0,3.5,4.0,3.0,2.0,210.0,210.0,2010.0,Southern Metropolitan
3,h,840000.0,12.0,3.0,1.0,4.0,614.0,120.0,1960.0,Northern Metropolitan
2,t,668500.0,12.0,2.0,2.0,1.0,138.0,104.63,2014.0,Northern Metropolitan
2,u,890500.0,2.4,2.0,2.0,2.0,180.0,123.0,1940.0,Northern Metropolitan
5,h,870000.0,23.5,5.0,2.0,2.0,733.0,217.0,1986.0,South-Eastern Metropolitan
2,u,643500.0,15.2,2.0,1.0,1.0,0.0,67.0,1970.0,Southern Metropolitan
3,u,572000.0,35.4,3.0,2.0,2.0,264.0,127.0,2002.0,South-Eastern Metropolitan
2,h,850000.0,5.1,2.0,1.0,1.0,152.0,91.0,1910.0,Western Metropolitan
4,h,600000.0,20.5,4.0,2.0,2.0,505.0,222.0,2009.0,Northern Metropolitan
3,h,752500.0,20.8,3.0,1.0,2.0,623.0,99.0,1950.0,South-Eastern Metropolitan
3,h,565000.0,14.0,3.0,1.0,2.0,614.0,110.0,1975.0,Western Metropolitan
3,h,610000.0,14.0,3.0,1.0,2.0,563.0,171.0,1989.0,Western Metropolitan
1,u,350000.0,5.0,1.0,1.0,1.0,0.0,41.0,2005.0,Southern Metropolitan
2,u,525000.0,5.0,2.0,1.0,1.0,0.0,60.0,1970.0,Southern Metropolitan
1,u,517500.0,5.0,1.0,1.0,0.0,980.0,74.0,1920.0,Southern Metropolitan
2,u,365000.0,5.0,2.0,1.0,1.0,881.0,49.0,1993.0,Southern Metropolitan
4,h,580000.0,31.7,4.0,2.0,2.0,613.0,221.0,2011.0,Western Metropolitan
3,h,420000.0,31.7,3.0,1.0,2.0,466.0,101.0,1985.0,Western Metropolitan
3,h,2100000.0,10.2,3.0,1.0,9.0,841.0,124.0,1960.0,Southern Metropolitan
3,h,526000.0,18.4,3.0,2.0,2.0,407.0,146.0,2010.0,Western Metropolitan
4,h,605500.0,18.0,4.0,2.0,2.0,724.0,193.0,2002.0,Western Metropolitan
5,h,1705000.0,12.4,5.0,4.0,2.0,968.0,353.0,1970.0,Eastern Metropolitan
4,h,2070000.0,7.0,4.0,3.0,2.0,530.0,251.0,2016.0,Northern Metropolitan
3,h,905000.0,8.9,3.0,2.0,2.0,331.0,166.0,2001.0,Eastern Metropolitan
3,h,510000.0,14.7,3.0,2.0,2.0,658.0,125.0,1984.0,Western Metropolitan
3,h,845000.0,6.4,3.0,1.0,2.0,422.0,109.0,1950.0,Western Metropolitan
3,h,480000.0,27.2,3.0,1.0,2.0,743.0,110.0,1990.0,Western Metropolitan
2,u,507000.0,7.5,2.0,1.0,1.0,0.0,80.0,1960.0,Western Metropolitan
3,h,2500000.0,3.0,3.0,2.0,1.0,165.0,148.5,1890.0,Southern Metropolitan
3,h,787000.0,10.5,3.0,1.0,3.0,716.0,111.0,1955.0,Western Metropolitan
4,h,2220000.0,5.7,4.0,2.0,3.0,580.0,184.0,1930.0,Northern Metropolitan
3,h,2385000.0,6.3,3.0,1.0,0.0,256.0,130.0,1910.0,Southern Metropolitan
3,h,1500000.0,4.3,3.0,3.0,1.0,382.0,218.0,2008.0,Western Metropolitan
4,t,1655000.0,10.2,4.0,3.0,2.0,510.0,240.0,2013.0,Southern Metropolitan
4,h,2405000.0,10.2,4.0,2.0,2.0,604.0,125.0,1930.0,Southern Metropolitan
5,h,930000.0,23.2,5.0,2.0,2.0,992.0,198.0,1970.0,Eastern Metropolitan
3,h,700000.0,23.2,3.0,2.0,1.0,509.0,140.0,1980.0,Eastern Metropolitan
4,t,860000.0,23.2,4.0,3.0,2.0,304.0,155.0,1970.0,Eastern Metropolitan
2,h,1470000.0,17.3,2.0,1.0,4.0,633.0,116.0,1960.0,Southern Metropolitan
4,t,1200000.0,11.4,4.0,2.0,2.0,293.0,226.0,2012.0,Southern Metropolitan
4,h,1620000.0,13.8,4.0,2.0,2.0,426.0,255.0,2014.0,Southern Metropolitan
4,h,1580000.0,13.8,4.0,2.0,2.0,604.0,175.0,1950.0,Southern Metropolitan
4,h,1695000.0,13.4,4.0,3.0,4.0,696.0,215.0,1950.0,Eastern Metropolitan
3,h,836000.0,27.0,3.0,2.0,2.0,407.0,134.0,1970.0,South-Eastern Metropolitan
4,h,780000.0,25.0,4.0,2.0,2.0,820.0,180.0,1975.0,Eastern Metropolitan
4,h,783000.0,25.0,4.0,1.0,3.0,730.0,153.0,1975.0,Eastern Metropolitan
2,u,637000.0,16.1,2.0,1.0,1.0,318.0,104.0,1980.0,Eastern Metropolitan
3,h,1175000.0,10.5,3.0,1.0,3.0,284.0,120.0,1970.0,Southern Metropolitan
3,h,1935000.0,10.5,3.0,2.0,1.0,385.0,161.0,1940.0,Southern Metropolitan
5,h,2000000.0,10.3,5.0,3.0,2.0,645.0,249.0,1990.0,Southern Metropolitan
3,h,1435000.0,5.2,3.0,2.0,0.0,251.0,108.0,1890.0,Northern Metropolitan
2,h,1315000.0,5.2,2.0,1.0,1.0,234.0,106.0,1910.0,Northern Metropolitan
2,h,700000.0,5.2,2.0,1.0,1.0,61.0,112.0,2007.0,Northern Metropolitan
2,h,920000.0,5.2,2.0,1.0,1.0,240.0,109.0,1995.0,Northern Metropolitan
2,t,765000.0,5.2,2.0,2.0,1.0,77.0,88.0,2007.0,Northern Metropolitan
4,h,1400000.0,5.2,4.0,1.0,2.0,678.0,177.0,1900.0,Northern Metropolitan
2,h,1105000.0,4.0,2.0,1.0,2.0,173.0,79.0,1890.0,Northern Metropolitan
4,h,1032000.0,14.7,4.0,2.0,2.0,599.0,120.0,1960.0,Eastern Metropolitan
4,h,821000.0,14.8,4.0,2.0,2.0,638.0,270.18,2009.0,Western Metropolitan
2,u,850000.0,8.4,2.0,1.0,1.0,116.0,85.0,1960.0,Southern Metropolitan
3,h,1570000.0,10.1,3.0,2.0,2.0,602.0,180.0,1970.0,Southern Metropolitan
3,u,1275000.0,10.1,3.0,2.0,2.0,750.0,132.0,1984.0,Southern Metropolitan
